id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte,particao,fold,prob_anormal,alvo_predito,predicao,acerto
397,dbf4ff8985d6e352b46cd8f42add72e8.png,152,HSIL,anormal,1,347,429,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_397_dbf4ff8985d6e352b46cd8f42add72e8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img397_cell0152_anormal.png,validacao,4,0.96391606,1,anormal,1
47,80f0bb35228273e50637a673be666337.png,10020,ASC-H,anormal,1,530,182,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_047_80f0bb35228273e50637a673be666337.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img047_cell10020_anormal.png,validacao,4,0.9811307,1,anormal,1
96,c9b3f954a9d1e35591818b6c493facb9.png,7708,LSIL,anormal,1,1128,813,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_096_c9b3f954a9d1e35591818b6c493facb9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img096_cell7708_anormal.png,treino,4,0.9850573,1,anormal,1
91,18f547031e43fa4fa11c2ceb03d1aaaa.png,7875,ASC-US,anormal,1,542,793,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_091_18f547031e43fa4fa11c2ceb03d1aaaa.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img091_cell7875_anormal.png,teste,4,0.9831013,1,anormal,1
192,5c7feaaf66d0981fe28378fbab186509.png,5190,ASC-US,anormal,1,657,811,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_192_5c7feaaf66d0981fe28378fbab186509.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img192_cell5190_anormal.png,treino,4,0.6551154,1,anormal,1
245,fb8f92d163cb0370fa7fa8e7bbaa4edc.png,4112,LSIL,anormal,1,478,516,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_245_fb8f92d163cb0370fa7fa8e7bbaa4edc.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img245_cell4112_anormal.png,treino,4,0.98416984,1,anormal,1
387,b5bc96650b0315465891547e78e4490c.png,759,ASC-US,anormal,1,429,737,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_387_b5bc96650b0315465891547e78e4490c.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img387_cell0759_anormal.png,teste,4,0.5224877,1,anormal,1
331,9a847d90855db08e9dbd0b040689c3cb.png,2310,Negative for intraepithelial lesion,normal,0,488,312,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_331_9a847d90855db08e9dbd0b040689c3cb.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img331_cell2310_normal.png,treino,5,0.01001357,0,normal,1
232,75d04c5e7ddcdf002714f7ef57d4e418.png,4473,Negative for intraepithelial lesion,normal,0,255,572,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_232_75d04c5e7ddcdf002714f7ef57d4e418.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img232_cell4473_normal.png,teste,5,0.0066282395,0,normal,1
310,f4062608fdab5e483be224b0b807bfbb.png,2692,Negative for intraepithelial lesion,normal,0,695,849,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_310_f4062608fdab5e483be224b0b807bfbb.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img310_cell2692_normal.png,treino,5,0.0127104465,0,normal,1
53,d6e125d4b1ff838100937af08b912f0b.png,9826,Negative for intraepithelial lesion,normal,0,1122,488,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_053_d6e125d4b1ff838100937af08b912f0b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img053_cell9826_normal.png,treino,5,0.009878943,0,normal,1
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6008,Negative for intraepithelial lesion,normal,0,842,32,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6008_normal.png,treino,5,0.009917223,0,normal,1
234,eddca08930f139f44c5d22a48d9f2909.png,4439,Negative for intraepithelial lesion,normal,0,863,310,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_234_eddca08930f139f44c5d22a48d9f2909.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img234_cell4439_normal.png,validacao,5,0.011664719,0,normal,1
12,1766e5c4a2a6034960b40bdd3c47c297.png,11273,Negative for intraepithelial lesion,normal,0,220,871,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_012_1766e5c4a2a6034960b40bdd3c47c297.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img012_cell11273_normal.png,treino,5,0.007800757,0,normal,1
171,cb206130cf379df998fa4fd995411ea7.png,5552,Negative for intraepithelial lesion,normal,0,712,453,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_171_cb206130cf379df998fa4fd995411ea7.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img171_cell5552_normal.png,treino,5,0.008644178,0,normal,1
376,da21a895881b3ba7d6108dba4a4ce17a.png,1050,Negative for intraepithelial lesion,normal,0,473,487,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_376_da21a895881b3ba7d6108dba4a4ce17a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img376_cell1050_normal.png,treino,5,0.006265534,0,normal,1
393,363b6b00d925e5c52694b8f7b678c53b.png,530,Negative for intraepithelial lesion,normal,0,393,140,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_393_363b6b00d925e5c52694b8f7b678c53b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img393_cell0530_normal.png,treino,5,0.0067449897,0,normal,1
274,a3cd8fc514a7a507198e186b5c58f9d2.png,3430,Negative for intraepithelial lesion,normal,0,1018,656,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_274_a3cd8fc514a7a507198e186b5c58f9d2.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img274_cell3430_normal.png,treino,5,0.41083014,0,normal,1
114,624930d9bfc4219ba1bdd73ea3fed13b.png,7326,Negative for intraepithelial lesion,normal,0,1162,640,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_114_624930d9bfc4219ba1bdd73ea3fed13b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img114_cell7326_normal.png,validacao,5,0.0068637813,0,normal,1
128,cef1983c1bb8c0d9eb60efe03cfb3582.png,6828,Negative for intraepithelial lesion,normal,0,400,173,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_128_cef1983c1bb8c0d9eb60efe03cfb3582.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img128_cell6828_normal.png,treino,5,0.023197629,0,normal,1
368,a110c8eecfe599a9120a3aec324f0da8.png,1261,Negative for intraepithelial lesion,normal,0,618,780,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_368_a110c8eecfe599a9120a3aec324f0da8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img368_cell1261_normal.png,treino,5,0.008694533,0,normal,1
114,624930d9bfc4219ba1bdd73ea3fed13b.png,7312,Negative for intraepithelial lesion,normal,0,293,510,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_114_624930d9bfc4219ba1bdd73ea3fed13b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img114_cell7312_normal.png,validacao,5,0.008348053,0,normal,1
118,886b686fa3d22bb870a6ba41e5d1b82d.png,7223,Negative for intraepithelial lesion,normal,0,572,641,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_118_886b686fa3d22bb870a6ba41e5d1b82d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img118_cell7223_normal.png,treino,5,0.009859855,0,normal,1
135,8d62bc0267b58954ef9fa8e355d6ec22.png,6531,Negative for intraepithelial lesion,normal,0,339,737,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_135_8d62bc0267b58954ef9fa8e355d6ec22.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img135_cell6531_normal.png,treino,5,0.010408314,0,normal,1
384,54562f3bda233bc849ce844c2d6d0809.png,929,Negative for intraepithelial lesion,normal,0,1133,668,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_384_54562f3bda233bc849ce844c2d6d0809.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img384_cell0929_normal.png,treino,5,0.0076214303,0,normal,1
56,e5ea9cccfefaf9d788e1447821752285.png,9611,Negative for intraepithelial lesion,normal,0,435,873,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_056_e5ea9cccfefaf9d788e1447821752285.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img056_cell9611_normal.png,teste,5,0.040922306,0,normal,1
118,886b686fa3d22bb870a6ba41e5d1b82d.png,7222,Negative for intraepithelial lesion,normal,0,1246,864,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_118_886b686fa3d22bb870a6ba41e5d1b82d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img118_cell7222_normal.png,treino,5,0.007606673,0,normal,1
109,0b1732c713ea3f212e602c004fedeb65.png,7485,Negative for intraepithelial lesion,normal,0,759,979,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_109_0b1732c713ea3f212e602c004fedeb65.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img109_cell7485_normal.png,teste,5,0.010388217,0,normal,1
177,96d54337d5489e81ce6ad5508d7a5434.png,5455,Negative for intraepithelial lesion,normal,0,790,83,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_177_96d54337d5489e81ce6ad5508d7a5434.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img177_cell5455_normal.png,validacao,5,0.06572467,0,normal,1
334,515abacf9c89f439f90e7d34b406f581.png,2275,Negative for intraepithelial lesion,normal,0,162,744,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_334_515abacf9c89f439f90e7d34b406f581.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img334_cell2275_normal.png,treino,5,0.010209055,0,normal,1
357,8c202a2617293100cafc0ee30c52bd7e.png,1568,Negative for intraepithelial lesion,normal,0,588,802,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_357_8c202a2617293100cafc0ee30c52bd7e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img357_cell1568_normal.png,treino,5,0.009917223,0,normal,1
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6023,Negative for intraepithelial lesion,normal,0,1270,289,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6023_normal.png,treino,5,0.008985428,0,normal,1
1,be340ee72689dfe3f8dc9c24de6127f4.png,11497,Negative for intraepithelial lesion,normal,0,25,295,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_001_be340ee72689dfe3f8dc9c24de6127f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img001_cell11497_normal.png,teste,5,0.017934537,0,normal,1
258,a88f00847363c89e1960ade289b38612.png,3750,Negative for intraepithelial lesion,normal,0,127,384,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_258_a88f00847363c89e1960ade289b38612.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img258_cell3750_normal.png,treino,5,0.009802816,0,normal,1
4,4fb1ebbd1adb2da024ffe2394c1712c9.png,11444,Negative for intraepithelial lesion,normal,0,1039,644,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_004_4fb1ebbd1adb2da024ffe2394c1712c9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img004_cell11444_normal.png,validacao,5,0.0069172424,0,normal,1
148,ec14a8dad00ce2aa24bae8dd2683077b.png,6026,Negative for intraepithelial lesion,normal,0,1096,343,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_148_ec14a8dad00ce2aa24bae8dd2683077b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img148_cell6026_normal.png,treino,5,0.0094125895,0,normal,1
49,41766de1e13ae83bdad1f7b71a606340.png,9958,Negative for intraepithelial lesion,normal,0,908,914,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_049_41766de1e13ae83bdad1f7b71a606340.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img049_cell9958_normal.png,treino,5,0.025226824,0,normal,1
284,a57e3c97ad51375f4656963d6bd88f8d.png,3115,Negative for intraepithelial lesion,normal,0,512,235,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_284_a57e3c97ad51375f4656963d6bd88f8d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img284_cell3115_normal.png,treino,5,0.4472943,0,normal,1
33,07872ee58dea1007dd5d4afa5fb2556d.png,10409,Negative for intraepithelial lesion,normal,0,1129,260,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_033_07872ee58dea1007dd5d4afa5fb2556d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img033_cell10409_normal.png,treino,5,0.008015269,0,normal,1
109,0b1732c713ea3f212e602c004fedeb65.png,7490,Negative for intraepithelial lesion,normal,0,314,962,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_109_0b1732c713ea3f212e602c004fedeb65.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img109_cell7490_normal.png,teste,5,0.009764972,0,normal,1
118,886b686fa3d22bb870a6ba41e5d1b82d.png,7203,Negative for intraepithelial lesion,normal,0,793,144,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_118_886b686fa3d22bb870a6ba41e5d1b82d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img118_cell7203_normal.png,treino,5,0.0069038384,0,normal,1
234,eddca08930f139f44c5d22a48d9f2909.png,4411,Negative for intraepithelial lesion,normal,0,549,166,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_234_eddca08930f139f44c5d22a48d9f2909.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img234_cell4411_normal.png,validacao,5,0.018194366,0,normal,1
115,b885f6b8c2023a5b25c95fd0381f9892.png,7231,Negative for intraepithelial lesion,normal,0,444,623,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_115_b885f6b8c2023a5b25c95fd0381f9892.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img115_cell7231_normal.png,teste,5,0.0076214303,0,normal,1
388,6a642a0409ea6f1ffd234d666d6c9319.png,739,Negative for intraepithelial lesion,normal,0,804,583,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_388_6a642a0409ea6f1ffd234d666d6c9319.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img388_cell0739_normal.png,teste,5,0.97754294,1,anormal,0
125,c642b1c083b38d9b56724bc76867459e.png,6931,Negative for intraepithelial lesion,normal,0,127,883,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_125_c642b1c083b38d9b56724bc76867459e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img125_cell6931_normal.png,teste,5,0.0125279315,0,normal,1
284,a57e3c97ad51375f4656963d6bd88f8d.png,3120,Negative for intraepithelial lesion,normal,0,805,184,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_284_a57e3c97ad51375f4656963d6bd88f8d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img284_cell3120_normal.png,treino,5,0.9747731,1,anormal,0
12,1766e5c4a2a6034960b40bdd3c47c297.png,11267,Negative for intraepithelial lesion,normal,0,983,549,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_012_1766e5c4a2a6034960b40bdd3c47c297.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img012_cell11267_normal.png,treino,5,0.9145963,1,anormal,0
17,602e28f6537d6638bc4ccbe4cde5fab1.png,11111,Negative for intraepithelial lesion,normal,0,279,1002,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_017_602e28f6537d6638bc4ccbe4cde5fab1.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img017_cell11111_normal.png,validacao,5,0.012348004,0,normal,1
135,8d62bc0267b58954ef9fa8e355d6ec22.png,6538,Negative for intraepithelial lesion,normal,0,504,685,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_135_8d62bc0267b58954ef9fa8e355d6ec22.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img135_cell6538_normal.png,treino,5,0.008560892,0,normal,1
123,e9743b8e738f3f0bd2a084cbf8dc1cab.png,6980,Negative for intraepithelial lesion,normal,0,1251,1015,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_123_e9743b8e738f3f0bd2a084cbf8dc1cab.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img123_cell6980_normal.png,treino,5,0.014657923,0,normal,1
125,c642b1c083b38d9b56724bc76867459e.png,6934,Negative for intraepithelial lesion,normal,0,224,961,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_125_c642b1c083b38d9b56724bc76867459e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img125_cell6934_normal.png,teste,5,0.010071824,0,normal,1
29,92f442dda43d7250c63ba2823c96be42.png,10558,Negative for intraepithelial lesion,normal,0,1012,918,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_029_92f442dda43d7250c63ba2823c96be42.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img029_cell10558_normal.png,treino,5,0.0120770605,0,normal,1
27,36a2bc6bae69351df86a4a2fe4d49c2a.png,10736,Negative for intraepithelial lesion,normal,0,764,604,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_027_36a2bc6bae69351df86a4a2fe4d49c2a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img027_cell10736_normal.png,treino,5,0.0065769986,0,normal,1
250,539a88e6ce009eee5398bdbada60ff23.png,3956,Negative for intraepithelial lesion,normal,0,427,905,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_250_539a88e6ce009eee5398bdbada60ff23.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img250_cell3956_normal.png,treino,5,0.008677717,0,normal,1
135,8d62bc0267b58954ef9fa8e355d6ec22.png,6559,Negative for intraepithelial lesion,normal,0,543,187,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_135_8d62bc0267b58954ef9fa8e355d6ec22.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img135_cell6559_normal.png,treino,5,0.006450608,0,normal,1
114,624930d9bfc4219ba1bdd73ea3fed13b.png,7324,Negative for intraepithelial lesion,normal,0,825,832,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_114_624930d9bfc4219ba1bdd73ea3fed13b.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img114_cell7324_normal.png,validacao,5,0.007907292,0,normal,1
27,36a2bc6bae69351df86a4a2fe4d49c2a.png,10723,Negative for intraepithelial lesion,normal,0,702,262,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_027_36a2bc6bae69351df86a4a2fe4d49c2a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img027_cell10723_normal.png,treino,5,0.086054265,0,normal,1
362,e501b86a4eb392736b083deb8c4537f8.png,1369,Negative for intraepithelial lesion,normal,0,384,586,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_362_e501b86a4eb392736b083deb8c4537f8.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img362_cell1369_normal.png,teste,5,0.013755562,0,normal,1
234,eddca08930f139f44c5d22a48d9f2909.png,4408,Negative for intraepithelial lesion,normal,0,399,412,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_234_eddca08930f139f44c5d22a48d9f2909.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img234_cell4408_normal.png,validacao,5,0.013782084,0,normal,1
118,886b686fa3d22bb870a6ba41e5d1b82d.png,7194,Negative for intraepithelial lesion,normal,0,200,283,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_118_886b686fa3d22bb870a6ba41e5d1b82d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img118_cell7194_normal.png,treino,5,0.008610767,0,normal,1
289,2cefdbf695da71852337ae3557ccdd38.png,3032,Negative for intraepithelial lesion,normal,0,1073,308,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_289_2cefdbf695da71852337ae3557ccdd38.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img289_cell3032_normal.png,treino,5,0.03330537,0,normal,1
