id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte
77,28d57ea979962b5e05639ed582021cdd.png,8355,HSIL,anormal,1,594,315,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8355_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8356,HSIL,anormal,1,597,434,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8356_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8357,HSIL,anormal,1,674,404,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8357_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8358,HSIL,anormal,1,720,312,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8358_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8359,HSIL,anormal,1,731,264,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8359_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8360,HSIL,anormal,1,761,263,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8360_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8361,HSIL,anormal,1,833,270,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8361_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8362,HSIL,anormal,1,897,312,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8362_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8363,HSIL,anormal,1,1020,257,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8363_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8364,HSIL,anormal,1,1022,200,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8364_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8365,HSIL,anormal,1,942,120,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8365_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8366,HSIL,anormal,1,1005,62,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8366_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8367,HSIL,anormal,1,1094,491,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8367_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8368,HSIL,anormal,1,987,554,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8368_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8369,HSIL,anormal,1,957,494,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8369_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8370,HSIL,anormal,1,900,566,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8370_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8371,HSIL,anormal,1,863,533,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8371_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8372,HSIL,anormal,1,768,528,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8372_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8373,HSIL,anormal,1,648,512,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8373_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8374,HSIL,anormal,1,707,477,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8374_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8375,HSIL,anormal,1,729,396,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8375_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8376,HSIL,anormal,1,794,332,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8376_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8377,HSIL,anormal,1,812,431,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8377_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8378,HSIL,anormal,1,915,419,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8378_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8379,HSIL,anormal,1,767,818,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8379_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8380,HSIL,anormal,1,770,755,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8380_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8381,HSIL,anormal,1,684,774,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8381_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8382,HSIL,anormal,1,621,816,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8382_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8383,HSIL,anormal,1,567,813,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8383_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8384,HSIL,anormal,1,513,830,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8384_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8385,HSIL,anormal,1,492,747,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8385_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8386,HSIL,anormal,1,548,722,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8386_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8387,HSIL,anormal,1,384,605,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8387_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8388,HSIL,anormal,1,935,885,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8388_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8389,HSIL,anormal,1,965,954,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8389_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8390,Negative for intraepithelial lesion,normal,0,928,232,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img077_cell8390_normal.png
77,28d57ea979962b5e05639ed582021cdd.png,8391,LSIL,anormal,1,1075,746,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8391_anormal.png
77,28d57ea979962b5e05639ed582021cdd.png,8392,LSIL,anormal,1,1028,725,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_077_28d57ea979962b5e05639ed582021cdd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img077_cell8392_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8393,HSIL,anormal,1,290,203,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8393_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8394,HSIL,anormal,1,279,245,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8394_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8395,HSIL,anormal,1,248,288,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8395_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8396,HSIL,anormal,1,155,297,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8396_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8397,HSIL,anormal,1,117,479,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8397_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8398,HSIL,anormal,1,333,275,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8398_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8399,HSIL,anormal,1,342,219,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8399_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8400,HSIL,anormal,1,383,156,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8400_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8401,HSIL,anormal,1,398,260,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8401_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8402,HSIL,anormal,1,402,308,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8402_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8403,HSIL,anormal,1,444,317,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8403_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8404,HSIL,anormal,1,480,281,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8404_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8405,HSIL,anormal,1,468,339,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8405_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8406,HSIL,anormal,1,452,383,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8406_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8407,HSIL,anormal,1,506,378,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8407_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8408,HSIL,anormal,1,585,422,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8408_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8409,HSIL,anormal,1,549,459,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8409_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8410,HSIL,anormal,1,614,492,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8410_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8411,HSIL,anormal,1,635,467,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8411_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8412,HSIL,anormal,1,783,290,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8412_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8413,HSIL,anormal,1,735,320,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8413_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8414,HSIL,anormal,1,758,231,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8414_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8415,HSIL,anormal,1,936,900,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8415_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8416,HSIL,anormal,1,1229,677,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8416_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8417,HSIL,anormal,1,1101,726,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8417_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8418,HSIL,anormal,1,1163,758,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8418_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8419,HSIL,anormal,1,978,702,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8419_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8420,HSIL,anormal,1,981,675,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8420_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8421,HSIL,anormal,1,903,639,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8421_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8422,HSIL,anormal,1,954,620,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8422_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8423,HSIL,anormal,1,1098,551,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8423_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8424,HSIL,anormal,1,1028,659,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8424_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8425,HSIL,anormal,1,983,583,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8425_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8426,HSIL,anormal,1,1026,485,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8426_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8427,HSIL,anormal,1,1083,481,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8427_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8428,HSIL,anormal,1,936,575,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8428_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8429,HSIL,anormal,1,912,536,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8429_anormal.png
74,62b10ef656ce919574d9479871af5aee.png,8430,HSIL,anormal,1,864,514,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_074_62b10ef656ce919574d9479871af5aee.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img074_cell8430_anormal.png
